Iteration;f0;f1;f2;x0;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;__highlight_color;__filter;nds_rank
7300;0.85383636;0.5357517;0.05814606;0.03668245;0.35674214;0.4472363;0.45910233;0.48444957;0.5299505;0.49880484;0.5346815;0.47116092;0.4654895;0.4741131;0.51358175;;0;3
7301;0.113964595;0.4895901;0.8778823;0.6689373;0.8544032;0.58340675;0.4770339;0.49251622;0.53896844;0.46461713;0.50981987;0.4863067;0.47906137;0.5000189;0.5241142;#fff947;0;0
7302;0.71584535;0.31856912;0.636842;0.43448538;0.26655847;0.57479835;0.48261693;0.5181736;0.51424474;0.50525963;0.5264798;0.4625102;0.47885892;0.5040289;0.52587676;;0;2
7303;0.124541156;0.74575454;0.67582744;0.46435642;0.8946565;0.5230758;0.4573168;0.49491778;0.538897;0.49487314;0.52511567;0.4050642;0.48166084;0.50206316;0.51408815;#fff947;0;0
7304;0.45683053;0.8125053;0.39139864;0.25308308;0.67392397;0.4568232;0.4794362;0.50183463;0.53944755;0.49466473;0.5114505;0.43450183;0.476949;0.46058732;0.4758146;#fff947;0;0
7305;0.701959;0.7576491;0.061816767;0.03805673;0.5242779;0.548723;0.46475217;0.49307892;0.5303719;0.46932107;0.51052;0.66599435;0.48163947;0.499919;0.46582022;;0;2
7306;0.664415;0.340149;0.6935172;0.47661966;0.30122548;0.55044854;0.4571935;0.49623036;0.5851289;0.47109;0.5334399;0.4556653;0.48028788;0.45146894;0.47597533;;0;2
7307;0.42457208;0.23629917;0.8853608;0.6804592;0.3233166;0.5566385;0.46259364;0.50219524;0.5305884;0.47058973;0.535449;0.48179883;0.4738842;0.50617325;0.46519655;;0;1
7308;0.33707657;0.95912576;0.05223427;0.03268057;0.784849;0.570252;0.45852354;0.5007332;0.5169709;0.4620695;0.51170504;0.56479275;0.44073418;0.46014473;0.5124583;;0;1
7309;0.15349162;0.11323199;0.9905948;0.8789013;0.40462765;0.5487297;0.47717157;0.5095828;0.48963436;0.47013348;0.51022065;0.47955123;0.4375554;0.5137921;0.5138503;#fff947;0;0
7310;0.19916645;0.18447052;0.96811426;0.82595384;0.475625;0.52265394;0.47725502;0.49152032;0.52211076;0.49877456;0.5107589;0.45120496;0.4732038;0.51052517;0.47681114;#fff947;0;0
7311;0.52705985;0.5627236;0.6540577;0.44787246;0.5208262;0.43496108;0.47413668;0.52424926;0.5418776;0.47447726;0.506966;0.46012476;0.47931024;0.52110934;0.4744034;#47ff7e;0;0
7312;0.3927825;0.4190822;0.83370525;0.6159482;0.5206156;0.42716128;0.48035577;0.50129926;0.52997684;0.5164122;0.53340954;0.4408556;0.47875255;0.49934;0.52195466;#fff947;0;0
7313;0.8040888;0.39142618;0.4688886;0.30742633;0.28840637;0.5361024;0.47376487;0.49289736;0.53619957;0.46932107;0.51052;0.5467114;0.48145372;0.4585231;0.46658516;#fff947;0;0
7314;0.28748778;0.92819697;0.28485382;0.18153903;0.8087869;0.56307745;0.47762212;0.5205304;0.53896844;0.5056321;0.53032345;0.45885962;0.48017663;0.45094877;0.47300538;;0;1
7315;0.757198;0.22950193;0.6293572;0.42777628;0.18735251;0.4366659;0.46506336;0.51218814;0.54205126;0.47018352;0.5056234;0.45915958;0.47946122;0.50597805;0.5282839;#fff947;0;0
7316;0.2737313;0.8837822;0.41024417;0.26569977;0.8087869;0.5503221;0.4641956;0.52100176;0.5389476;0.50583184;0.53218275;0.45885962;0.48003703;0.4504207;0.4738107;#fff947;0;0
7317;0.8692229;0.11237207;0.50392354;0.33218876;0.08184746;0.5632252;0.47225884;0.5038608;0.5398419;0.46977687;0.5057165;0.45567366;0.4801756;0.5248178;0.4733968;#fff947;0;0
7318;0.45148107;0.2233745;0.8796956;0.6689373;0.2924926;0.58340675;0.4770339;0.48428786;0.5310942;0.469529;0.50981987;0.47128034;0.47963664;0.4524342;0.5218899;;0;8
7319;0.3166666;0.17143433;0.9438864;0.7679788;0.31588733;0.548723;0.4799871;0.49307892;0.53824496;0.4645979;0.51052;0.44288766;0.48163384;0.5045908;0.46880946;#fff947;0;0
7320;0.78170335;0.36078352;0.53688335;0.35497326;0.27527755;0.5525442;0.47248852;0.50106525;0.5867772;0.5129892;0.5427492;0.48642597;0.47965413;0.5189048;0.47497237;;0;1
7321;0.45084938;0.22306195;0.87846476;0.6689373;0.2924926;0.5818283;0.4770339;0.48428786;0.53896844;0.4649437;0.50981987;0.47128752;0.47622782;0.5006633;0.5241142;;0;4
7322;0.48207718;0.14406362;0.87869203;0.6689373;0.18486905;0.58340675;0.47847724;0.48428786;0.53896844;0.46461713;0.50981987;0.47112215;0.47963664;0.5058364;0.5270392;#fff947;0;0
7323;0.7743123;0.38686556;0.52075744;0.3448042;0.29497606;0.4366304;0.4770465;0.51218814;0.54205126;0.50600314;0.5310811;0.45915958;0.47946122;0.50080496;0.52455354;#fff947;0;0
7324;0.4274717;0.51290566;0.76247954;0.54213464;0.557679;0.5343886;0.47951135;0.501308;0.5267214;0.46923968;0.5390484;0.48438984;0.4738842;0.5046413;0.41189685;#47ff7e;0;0
7325;0.06179757;1.0229734;0.0;0.0;0.9615886;0.4232181;0.47857925;0.50115526;0.593263;0.45864818;0.4953534;0.43914634;0.44621816;0.5020219;0.4618772;;0;9
7326;0.054794393;0.72456384;0.7026363;0.48931256;0.9519477;0.5743518;0.47888124;0.496005;0.5433532;0.47022045;0.5139935;0.48391724;0.48039854;0.51732206;0.5298854;;0;1
7327;0.54014266;0.8465744;0.11964282;0.07549164;0.638453;0.44674993;0.47709936;0.5086251;0.57208556;0.46742022;0.510818;0.48983485;0.47933233;0.50021434;0.46878043;#fff947;0;0
7328;0.11113748;0.24865285;0.97128236;0.82595384;0.7324149;0.55774266;0.4740996;0.49152032;0.52211076;0.47531664;0.49838066;0.45120496;0.4792942;0.51052487;0.4745405;#fff947;0;0
7329;0.5598447;0.6068668;0.5783973;0.38902563;0.5256439;0.5214893;0.46164486;0.492939;0.52333003;0.47019172;0.5110202;0.5559469;0.47359997;0.5058297;0.47358748;#47ff7e;0;0
7330;0.009733923;0.70164555;0.73163265;0.5132868;0.99116874;0.4359694;0.48241895;0.51216155;0.5418908;0.49655816;0.510479;0.46012476;0.42922893;0.50523484;0.5262649;#fff947;0;0
7331;0.64878124;0.7784459;0.13130651;0.08203332;0.557679;0.42579094;0.46268433;0.501308;0.59115446;0.46894363;0.53599614;0.48381472;0.4738842;0.4515326;0.46734434;;0;1
7332;0.3084191;0.94349444;0.19473892;0.12332943;0.798866;0.4184496;0.45910233;0.49146074;0.52974963;0.49880484;0.4944533;0.48634547;0.46491426;0.47495437;0.5137459;;0;1
7333;0.1272301;1.0020609;0.057658076;0.036299646;0.9195996;0.44522497;0.4622377;0.5131727;0.526209;0.46225208;0.53483284;0.54471993;0.47432515;0.51146466;0.4678353;;0;2
7334;0.83888805;0.4188491;0.3746321;0.24198984;0.29480594;0.4567048;0.45757928;0.5122914;0.5380394;0.52600604;0.49983406;0.5480448;0.47911498;0.5198885;0.47504014;#fff947;0;0
7335;0.15614733;0.5015575;0.86455387;0.6524132;0.80785924;0.5714674;0.46434054;0.5012395;0.49055868;0.4932198;0.5294471;0.5591142;0.48066172;0.5136056;0.51390916;;0;4
7336;0.861114;0.11132377;0.51530945;0.34098232;0.08184746;0.5504344;0.47202238;0.50255585;0.53982097;0.5057962;0.53447837;0.45567366;0.48003602;0.5242897;0.47579333;#fff947;0;0
7337;0.6858009;0.52900696;0.5293915;0.34926736;0.41828394;0.44728553;0.4646224;0.52193356;0.5318482;0.4701501;0.50564843;0.43915516;0.4384827;0.5214018;0.47342798;;0;2
7338;0.8618194;0.11141496;0.5157316;0.34098232;0.08184746;0.5504344;0.4732941;0.5043322;0.53982097;0.46323985;0.5151421;0.45567366;0.47166312;0.5242897;0.4733987;;0;2
7339;0.03769173;0.9565521;0.32515275;0.20844966;0.9749277;0.44441587;0.47225752;0.5228885;0.5291577;0.5047383;0.53175676;0.45512325;0.48049176;0.46020162;0.4723389;;0;1
7340;0.95108324;0.06340028;0.33664748;0.21613464;0.042375103;0.43805087;0.4733486;0.5228885;0.5291577;0.46260354;0.5140162;0.455221;0.4722343;0.50556856;0.523912;;0;1
7341;0.4882322;0.27099413;0.8463616;0.62871826;0.3225838;0.5879872;0.4770339;0.4933252;0.53896844;0.50874054;0.5096838;0.4415777;0.47988343;0.5006633;0.5122449;#fff947;0;0
7342;0.5233861;0.29129496;0.81675476;0.5971624;0.3233166;0.43569568;0.46200556;0.4966118;0.53060746;0.47109914;0.5310658;0.48336628;0.4738842;0.45163777;0.4649346;;0;2
7343;0.999991;0.09333021;0.119383335;0.075320184;0.059244767;0.5525083;0.47763377;0.51218814;0.5400666;0.50600314;0.5354229;0.46007916;0.4475515;0.50597304;0.4730723;;0;1
7344;0.9343311;0.38360834;0.1702197;0.106291905;0.24801758;0.57640636;0.4585433;0.5258363;0.54039073;0.461902;0.528874;0.5606507;0.48093167;0.5175543;0.41186857;;0;8
7345;0.025135433;0.6381517;0.7829811;0.5644138;0.97493786;0.44441587;0.48429054;0.4916536;0.52927893;0.4694623;0.51766783;0.55969775;0.47902855;0.5115576;0.4723408;#fff947;0;0
7346;0.3135913;0.88413095;0.42814997;0.27257854;0.78301084;0.3495484;0.45873696;0.5020546;0.53866404;0.47109967;0.5097016;0.5479748;0.47916698;0.46080223;0.5120253;;0;2
7347;0.67121583;0.76267534;0.020154228;0.012627184;0.5405513;0.5441046;0.4565515;0.49876165;0.47044474;0.4643932;0.5173453;0.5574515;0.43570983;0.45187888;0.51217276;#fff947;0;0
7348;0.40405703;0.6655384;0.65688556;0.44615376;0.65263903;0.38747945;0.47350907;0.5228885;0.5268182;0.46218196;0.5138653;0.5260132;0.47439924;0.5187449;0.4723408;;0;1
7349;0.47823825;0.27787134;0.8504966;0.63292;0.335088;0.5817539;0.47681767;0.4933252;0.53896844;0.4648165;0.50983465;0.4415777;0.47963664;0.5006633;0.5241193;#fff947;0;0
7350;0.5156608;0.9054578;0.051144704;0.031222343;0.67042625;0.3817523;0.46415567;0.49534875;0.53944755;0.49466473;0.5124843;0.6575963;0.47401258;0.5043696;0.47369418;;0;4
7351;0.49880922;0.8636864;0.14847435;0.094079204;0.6665784;0.4488905;0.45981133;0.50123304;0.5155134;0.4575539;0.5114372;0.47151473;0.47705844;0.4980868;0.47497275;#fff947;0;0
7352;0.042634457;0.97070724;0.31252953;0.19811574;0.9720569;0.4251035;0.47972763;0.52439487;0.53850037;0.47035068;0.5105722;0.47857127;0.47422484;0.45438695;0.40847898;;0;5
7353;0.35766363;0.23041661;0.9187243;0.72390306;0.36434144;0.5592847;0.47352183;0.49307892;0.5303719;0.46950978;0.5139015;0.4452273;0.48163384;0.4563353;0.469931;;0;1
7354;0.06777367;0.73896646;0.67781633;0.4712118;0.9417758;0.52297777;0.4574027;0.51764697;0.5136969;0.5054001;0.52650154;0.4699625;0.48166084;0.50412285;0.5144442;#fff947;0;0
7355;1.0026432;0.0021746473;0.17984353;0.11298833;0.0013807714;0.4437728;0.45967984;0.4945122;0.5402925;0.4575539;0.51247096;0.4042296;0.4741164;0.4991168;0.5201568;;0;1
7356;0.16836628;0.5151044;0.8647195;0.6436056;0.79888415;0.57581973;0.46224007;0.49178606;0.5266204;0.5204792;0.5277519;0.55938715;0.48270938;0.5128675;0.4141617;;0;5
7357;0.9234851;0.37915528;0.16815802;0.10623875;0.24801758;0.4170249;0.48423657;0.5121388;0.5397785;0.4697193;0.50475645;0.5450161;0.48110119;0.51172155;0.5055164;;0;2
7358;6.6177336e-08;4.770228e-06;1.0097418;0.99999696;0.99116874;0.4359694;0.48241895;0.49543452;0.5418908;0.49793518;0.510479;0.46012476;0.47321263;0.52110934;0.5262649;;0;5
7359;0.7595737;0.44008213;0.4942035;0.326424;0.33430183;0.5504344;0.47891757;0.50418425;0.54219997;0.50901616;0.5334554;0.48348576;0.47949988;0.50395864;0.4733968;#fff947;0;0
7360;0.8264086;0.07041084;0.5775481;0.3872347;0.05410996;0.42655867;0.47848985;0.49372083;0.5404965;0.5046819;0.53103966;0.46084186;0.47946122;0.50597304;0.5128952;#fff947;0;0
7361;0.621142;0.57949454;0.5644299;0.37334934;0.47792584;0.5841983;0.44590172;0.50152093;0.5313301;0.46913558;0.51875174;0.45557028;0.43392673;0.47463462;0.47508243;;0;1
7362;0.061305303;1.0148246;0.0;0.0;0.9615886;0.5318157;0.47857925;0.50115526;0.54026026;0.45894423;0.49840567;0.43866175;0.47822717;0.5018781;0.4125172;;0;1
7363;0.8660406;0.12684178;0.5027618;0.3319234;0.092582166;0.5504344;0.47225884;0.5043322;0.5283907;0.5090728;0.53331053;0.48566902;0.44802698;0.5040558;0.46615946;;0;3
7364;0.5896554;0.81632817;0.08093189;0.051054046;0.60176027;0.5498375;0.45688418;0.50434434;0.52350634;0.46977007;0.51078767;0.44438836;0.47981942;0.5064506;0.5279094;;0;1
7365;4.507696e-06;5.080852e-10;1.0047822;0.99999714;7.1756636e-05;0.5326275;0.47802457;0.50015265;0.516579;0.4933777;0.53315;0.48515943;0.4796058;0.52127224;0.47301093;#fff947;0;0
7366;0.03983159;1.0112655;0.04688977;0.029474467;0.97493786;0.44441587;0.45859727;0.52531487;0.52927893;0.461645;0.51766783;0.56066513;0.47896004;0.517473;0.47506198;;0;1
7367;0.6337302;0.18690905;0.7769986;0.5513769;0.18258467;0.54105735;0.46270874;0.5010614;0.59188914;0.46036398;0.5427492;0.48352167;0.48242337;0.43943372;0.47223905;#fff947;0;0
7368;0.38164863;0.9343615;0.09454831;0.05946315;0.7531332;0.4596802;0.46375808;0.49212155;0.59058267;0.46907553;0.514709;0.48666736;0.46922243;0.5081694;0.5121721;#fff947;0;0
7369;0.63404214;0.78332675;0.13058303;0.08203332;0.5668057;0.42579094;0.47646406;0.501308;0.53035647;0.467667;0.53599614;0.48381472;0.44267935;0.4515326;0.46872893;;0;2
7370;0.87807614;0.48244387;0.13425747;0.0848051;0.31984264;0.5171024;0.46392784;0.5043013;0.52780503;0.5059999;0.5001084;0.44867533;0.4299533;0.52021754;0.52162844;;0;1
7371;0.8944876;0.07890496;0.45837724;0.3004744;0.05601281;0.5504344;0.47264016;0.50697327;0.53888535;0.46866447;0.5313137;0.48415715;0.48003602;0.50395864;0.4733968;#fff947;0;0
7372;0.8488198;0.42470172;0.34898967;0.22431101;0.2953423;0.5769127;0.46096915;0.49235862;0.5147857;0.46904698;0.5132936;0.47090894;0.4809669;0.5197085;0.5286169;#fff947;0;0
7373;0.93834966;0.38525823;0.1739895;0.108144805;0.24801758;0.61672443;0.48423657;0.49432868;0.54039073;0.4697193;0.5288272;0.5575039;0.47396472;0.51168144;0.41186857;;0;9
7374;0.4532378;0.21933115;0.8793476;0.6689373;0.28692555;0.58865213;0.4770339;0.4840624;0.53935856;0.46544108;0.50981987;0.47112215;0.4796386;0.5013248;0.523919;#fff947;0;0
7375;4.518614e-06;1.0054539e-07;1.0074651;0.99999714;0.01416333;0.54349804;0.47759196;0.5003781;0.51601726;0.49717405;0.51045793;0.4442158;0.4796073;0.52086234;0.5270909;;0;9
7376;0.7159357;0.31860933;0.6369224;0.43448538;0.26655847;0.57502997;0.48261693;0.49489784;0.51290023;0.49473265;0.5289876;0.45861632;0.47887042;0.5019692;0.52587676;;0;3
7377;0.83984023;0.41932455;0.37505734;0.24198984;0.29480594;0.4567048;0.4635643;0.50177944;0.53980494;0.49458286;0.5248273;0.5629807;0.47909555;0.5198885;0.47504014;;0;3
7378;0.87679964;0.3520797;0.36016405;0.23184676;0.24308857;0.56480104;0.45847303;0.50352377;0.5383246;0.47017172;0.5176255;0.46969512;0.47916698;0.5039426;0.4654686;#fff947;0;0
7379;0.17279969;0.69670844;0.74872935;0.5134165;0.8452269;0.34544337;0.479801;0.48369542;0.53896844;0.46451244;0.50994426;0.5610223;0.43813708;0.46047714;0.47383696;;0;4
7380;0.8135257;0.36203933;0.47718707;0.31318524;0.26655847;0.5751521;0.47253788;0.4954443;0.5146658;0.49473265;0.5334577;0.46333924;0.47885892;0.5019692;0.52587676;#fff947;0;0
7381;0.67369735;0.37493744;0.64700884;0.4444736;0.3233061;0.55031234;0.48271918;0.5043322;0.53888535;0.5090728;0.5250916;0.48217985;0.48003602;0.50395864;0.4733968;#fff947;0;0
7382;0.058538675;1.0036784;0.12864624;0.08101988;0.9629117;0.4375011;0.47759926;0.49597028;0.5406152;0.49793518;0.510479;0.43264902;0.47322932;0.52110934;0.45882887;;0;1
7383;0.99092907;0.06852727;0.17816645;0.11298833;0.043955177;0.4439063;0.4597658;0.4945122;0.5150882;0.4575539;0.51247096;0.46912792;0.474107;0.4991168;0.52331084;;0;1
7384;0.16714893;0.51138;0.8573568;0.6432347;0.79888415;0.41643828;0.46224007;0.51174974;0.5260081;0.5204792;0.50363433;0.54471993;0.48278686;0.5129503;0.5078095;#fff947;0;0
7385;0.9742359;0.07572324;0.25202075;0.16068742;0.049382478;0.43760988;0.4733486;0.5228885;0.5291577;0.5065276;0.5138653;0.455221;0.4724811;0.50556856;0.5120375;#fff947;0;0
7386;0.23752351;0.9612483;0.19420719;0.12329967;0.8457811;0.5441046;0.4566112;0.49898252;0.52821046;0.47054157;0.5220903;0.5457079;0.4725924;0.50748223;0.5121846;#fff947;0;0
7387;0.61019766;0.59812367;0.5566137;0.3675694;0.49363884;0.41643828;0.4622377;0.5117177;0.4690131;0.46255884;0.49018446;0.5447183;0.4374426;0.45734698;0.4679995;#47ff7e;0;0
7388;0.24364339;0.4697933;0.8629154;0.64977527;0.6954213;0.5707264;0.45831117;0.5126374;0.49201027;0.524643;0.50056016;0.560353;0.48066965;0.5138954;0.5221267;#fff947;0;0
7389;0.31131554;0.95404726;0.10955835;0.06922576;0.7991995;0.5558212;0.48246327;0.495095;0.5403543;0.49793518;0.51991457;0.44784397;0.4734891;0.52081954;0.5135846;#fff947;0;0
7390;0.2274921;0.7140004;0.68448246;0.4712118;0.8036364;0.52284425;0.4573168;0.51764697;0.5394061;0.5052435;0.5269434;0.40295988;0.48189443;0.50412303;0.51408815;;0;3
7391;0.5214843;0.88939583;0.03086269;0.019051254;0.66239315;0.4568232;0.46420124;0.50183463;0.5385174;0.49482137;0.5110087;0.6597006;0.476721;0.5041444;0.47504967;;0;3
7392;0.23781112;0.9838613;0.15896158;0.09916893;0.84901726;0.5856926;0.48046044;0.50150055;0.5757781;0.47213256;0.5108573;0.560126;0.42972198;0.52025765;0.46433672;;0;2
7393;0.60228646;0.58807564;0.5593032;0.37334934;0.4924002;0.5408626;0.44590172;0.50328404;0.5313301;0.502021;0.51875174;0.45557028;0.5378344;0.47463462;0.47448412;;0;2
7394;0.6941726;0.7361335;0.0290364;0.018264294;0.51867115;0.5622604;0.4740996;0.49152032;0.5221237;0.47531664;0.5107589;0.42669448;0.4792942;0.5107982;0.47812954;#fff947;0;0
7395;0.11369438;0.22194837;0.97555304;0.8406768;0.6986215;0.520905;0.4792381;0.5012027;0.5233171;0.45899904;0.5183818;0.45110455;0.4788949;0.5015228;0.4744855;#fff947;0;0
7396;0.037639022;0.9552144;0.32469803;0.20844966;0.9749277;0.44441587;0.47299433;0.5228885;0.51572394;0.49903932;0.5138653;0.45485556;0.47941306;0.46020162;0.4723408;#fff947;0;0
7397;4.532943e-06;5.109309e-10;1.0104098;0.99999714;7.1756636e-05;0.54874337;0.4778905;0.50015265;0.5298412;0.46114066;0.51045793;0.44448352;0.47231504;0.52152383;0.52689576;;0;11
7398;0.685917;0.52909654;0.5294812;0.34926736;0.41828394;0.44728553;0.46438593;0.49153268;0.5146896;0.4701501;0.5085025;0.43175128;0.4384827;0.5214018;0.53275514;;0;3
7399;1.5362345e-07;2.7883192e-07;1.0141267;0.99999976;0.67941415;0.5423554;0.47255772;0.52156043;0.5355869;0.46313196;0.50706697;0.54999554;0.4330107;0.51868606;0.4667914;;0;2
7400;0.678039;0.59152067;0.46326762;0.30268943;0.45668235;0.5363314;0.44383854;0.49289736;0.53122646;0.46931314;0.51079977;0.5467114;0.47746688;0.45890918;0.46658516;#fff947;0;0
7401;0.74536836;0.39412752;0.56930983;0.3780862;0.30964985;0.58396935;0.47582805;0.50152093;0.5363032;0.4691435;0.51847196;0.45557028;0.4379136;0.4742485;0.47508243;;0;2
7402;0.7311942;0.31000292;0.6271492;0.4255216;0.2552821;0.57502997;0.48261693;0.4954443;0.528783;0.4622595;0.5247451;0.45503688;0.47885892;0.50202316;0.52587676;#fff947;0;0
7403;0.94734895;0.08023107;0.33578086;0.21613464;0.05378703;0.43805087;0.4733486;0.5228885;0.51504046;0.4950767;0.5143651;0.4626943;0.4722343;0.5055147;0.523912;#fff947;0;0
7404;0.43209633;0.5184546;0.7467491;0.53214264;0.557679;0.5341135;0.47951135;0.501308;0.5292699;0.46923968;0.5391718;0.48438984;0.4738842;0.50895655;0.4751338;#47ff7e;0;0
7405;0.73103505;0.36676702;0.59613395;0.40097103;0.2960371;0.5178946;0.462384;0.5011537;0.51151973;0.49269983;0.53414285;0.46897566;0.48495385;0.50507295;0.41181132;#fff947;0;0
7406;0.43822837;0.82203645;0.4215627;0.2705397;0.6881987;0.37650478;0.46365875;0.4883941;0.53850096;0.4929171;0.5140555;0.45200345;0.47227815;0.51885676;0.4748162;;0;1
7407;0.560628;0.74932903;0.37751094;0.24409743;0.59107935;0.4567048;0.4635643;0.501233;0.5380394;0.46783355;0.5269202;0.46893898;0.47904363;0.5198885;0.46991307;#fff947;0;0
7408;0.36232868;0.23342194;0.9236047;0.7220388;0.36434144;0.55015415;0.47387472;0.49307892;0.59353846;0.4695338;0.5139015;0.4452273;0.48174918;0.45678034;0.469931;;0;4
7409;0.6574663;0.33659157;0.6903052;0.47848386;0.30122548;0.55957323;0.4568406;0.5018138;0.52196234;0.4705565;0.5334399;0.45409787;0.48017251;0.50555944;0.47623727;#fff947;0;0
7410;0.5094603;0.25396433;0.8385817;0.6203365;0.2944012;0.4145407;0.47413352;0.5204969;0.53577954;0.5164122;0.53340954;0.45990106;0.4785341;0.5015013;0.5203104;#fff947;0;0
7411;0.29187778;0.8776568;0.4101182;0.26569977;0.7956076;0.5503221;0.4641956;0.5016226;0.53897256;0.50583184;0.53218275;0.54362565;0.48007536;0.4504207;0.47545496;#fff947;0;0
7412;0.379399;0.6716742;0.6672547;0.4539864;0.67266464;0.38081715;0.47329283;0.52286947;0.52115744;0.46218196;0.5138653;0.5260132;0.47440434;0.51877;0.4723408;;0;1
7413;0.2807576;0.0028785826;0.9811415;0.82256126;0.006526977;0.38246527;0.46404105;0.5218686;0.52655727;0.46490377;0.49750495;0.46609792;0.47466505;0.5198231;0.47150344;;0;2
7414;0.40832824;0.48262927;0.8030906;0.5754483;0.5529681;0.38104537;0.4756374;0.5228885;0.46045166;0.469778;0.50288206;0.44964835;0.47439924;0.5188421;0.47231916;;0;1
7415;0.87667125;0.48167196;0.13404267;0.0848051;0.31984264;0.5171024;0.4615833;0.5043013;0.52780503;0.5059999;0.5001084;0.5290904;0.4299533;0.52012026;0.52162844;#fff947;0;0
7416;0.2810455;0.0028815342;0.9821475;0.82256126;0.006526977;0.38247716;0.4641961;0.52045625;0.54117393;0.46490377;0.50514835;0.46609792;0.4801158;0.52737397;0.47150344;;0;3
7417;0.28699198;0.9265962;0.29277423;0.1866107;0.8087869;0.5631129;0.46404058;0.52192384;0.51869106;0.4698125;0.49722233;0.45885962;0.47473094;0.44342297;0.4738107;;0;1
7418;0.40486634;0.7482765;0.54763734;0.36409754;0.6842636;0.46120918;0.479238;0.49300218;0.53156054;0.47011298;0.5092822;0.43915516;0.43769684;0.50759363;0.51411587;#fff947;0;0
7419;0.35206598;0.94433194;0.0944102;0.05946315;0.772817;0.44346964;0.4622353;0.49212265;0.5297847;0.46784347;0.5152435;0.48666736;0.43799493;0.534565;0.51355666;#fff947;0;0
7420;0.12302127;0.7070775;0.7486061;0.5134165;0.8903351;0.34544337;0.46539572;0.48369542;0.53158957;0.46451244;0.50994426;0.5610223;0.43818483;0.46047714;0.5158405;;0;2
7421;0.29390666;0.19486302;0.95141244;0.7740333;0.37271965;0.45874214;0.4790387;0.5201572;0.53922707;0.4692826;0.5116953;0.43906108;0.43747237;0.5353038;0.47499996;#fff947;0;0
7422;0.6941726;0.7361335;0.0290364;0.018264294;0.51867115;0.5622604;0.4740996;0.49152032;0.5221237;0.47531664;0.5107589;0.42669448;0.4792942;0.5107982;0.47812954;#fff947;0;0
7423;0.29007235;0.6279688;0.7363141;0.5198703;0.72451955;0.56040406;0.48237708;0.49543452;0.5418908;0.4694263;0.510479;0.4595357;0.47321263;0.52110934;0.5262649;#fff947;0;0
7424;0.78169656;0.3607804;0.5368787;0.35497326;0.27527755;0.5509657;0.47248852;0.50106525;0.5867772;0.5133158;0.5427492;0.48659134;0.47624528;0.5189048;0.47497237;#fff947;0;0
7425;0.6941726;0.7361335;0.0290364;0.018264294;0.51867115;0.5622604;0.4740996;0.49152032;0.5221237;0.47531664;0.5107589;0.42669448;0.4792942;0.5107982;0.47812954;#fff947;0;0
7426;0.8573434;0.46414143;0.2735518;0.1741507;0.31588733;0.42765978;0.47993705;0.49154633;0.53011364;0.46940374;0.5068376;0.45880258;0.4723506;0.4562566;0.5244295;#fff947;0;0
7427;0.42529845;0.50268745;0.77978224;0.5535735;0.5529681;0.38104537;0.47334293;0.52414113;0.46045166;0.4698032;0.50288206;0.5300634;0.47439924;0.5187449;0.47231916;#47ff7e;0;0
7428;0.7602094;0.41155586;0.5227371;0.34623522;0.31588733;0.548723;0.48056313;0.49307892;0.53824496;0.4645979;0.5110688;0.44288766;0.4822689;0.50436735;0.46854126;#fff947;0;0
7429;0.28290394;0.2182239;0.9500866;0.77100766;0.41828394;0.44728553;0.46380988;0.5201572;0.5318482;0.4701501;0.50654435;0.43915516;0.43784764;0.5216253;0.4760927;#fff947;0;0
7430;1.0077051;0.09405017;0.005138481;0.0032321713;0.059244767;0.43155965;0.47918776;0.5108986;0.5400857;0.50600314;0.5205906;0.464181;0.4475515;0.50597304;0.4730723;;0;8
7431;0.4657782;0.9006715;0.02035992;0.012781087;0.6961607;0.5605114;0.477096;0.5024922;0.52333003;0.45899904;0.5288308;0.4224922;0.4788949;0.50179577;0.47807455;;0;1
7432;0.3576982;0.23043887;0.9188131;0.72390306;0.36434144;0.5592847;0.47352183;0.49307892;0.5303719;0.4694457;0.51085156;0.4452273;0.48163384;0.45551056;0.46836302;;0;2
7433;0.05429964;0.7180216;0.70533735;0.49341947;0.9519477;0.4425938;0.47888124;0.49606615;0.5433532;0.47028452;0.5138059;0.49012008;0.48036695;0.50160307;0.52783287;;0;1
7434;0.17897706;0.21174234;0.9716943;0.8230572;0.5532616;0.5428047;0.4625717;0.501309;0.47121543;0.47095305;0.53181326;0.48074597;0.4823453;0.43945882;0.51438826;;0;1
7435;0.97834486;0.2885479;0.0709926;0.044237375;0.18258467;0.44227687;0.45674822;0.4942893;0.59188914;0.46036398;0.5427492;0.46060866;0.47509125;0.45015118;0.47275656;;0;4
7436;0.433008;0.21941136;0.884495;0.6804592;0.2985776;0.545366;0.46259364;0.50219524;0.5305884;0.47058973;0.535449;0.48087525;0.47934347;0.5205265;0.46519655;#fff947;0;0
7437;0.8212771;0.45073676;0.37431064;0.24198984;0.31954497;0.46797734;0.45757928;0.5122914;0.5380394;0.52600604;0.49983406;0.5489683;0.4736557;0.50553524;0.47504014;#fff947;0;0
7438;0.90342206;0.44834217;0.015033339;0.009488642;0.29326522;0.44547224;0.4797319;0.5126913;0.5307162;0.4616834;0.5041133;0.46772152;0.4836488;0.5255137;0.47293353;#fff947;0;0
